chr4	38725442	38922050	TLR1	-
chr4	38741961	38938569	TLR6	-
chr4	38901528	39098136	TMEM156	-
chr4	39026311	39222919	AC079921.1	-
chr4	39228611	39425219	RFC1	-
chr4	39357430	39554038	RPL9	-
chr4	39415228	39611836	UGDH	-
chr4	39444429	39641037	AC021148.2	-
chr4	39494314	39690922	SMIM14	-
chr4	39802105	39998713	PDS5A	-
chr4	40428766	40625374	RBM47	-
chr4	40648941	40845549	AC131953.2	-
chr4	40915066	41111674	APBB2	-
chr4	41810763	42007371	AC108210.1	-
chr4	42033561	42230169	BEND4	-
chr4	42238436	42435044	AC024022.1	-
chr4	42434434	42631042	ATP8A1	-
chr4	44213051	44409659	KCTD8	-
chr4	44552006	44748614	YIPF7	-
chr4	44606089	44802697	GNPDA2	-
chr4	44595861	44792469	AC096586.2	-
chr4	45981607	46178215	GABRG1	-
chr4	46263524	46460132	GABRA2	-
chr4	46723731	46920339	COX7B2	-
chr4	47358940	47555548	COMMD8	-
chr4	47384801	47581409	AC107398.5	-
chr4	47460190	47656798	AC107398.2	-
chr4	47617748	47814356	CORIN	-
chr4	47743926	47940534	AC107068.1	-
chr4	47782645	47979253	NFXL1	-
chr4	47878020	48074628	CNGA1	-
chr4	48002017	48198625	TXK	-
chr4	48104506	48301114	TEC	-
chr4	48540537	48737145	FRYL	-
chr4	48757801	48954409	OCIAD1-AS1	-
chr4	48797673	48994281	OCIAD2	-
chr4	51907356	52103964	LRRC66	-
chr4	51931289	52127897	SGCB	-
chr4	52303892	52500500	AC097522.2	-
chr4	52526826	52723434	USP46	-
chr4	52619240	52815848	AC104066.4	-
chr4	52638797	52835405	ERVMER34-1	-
chr4	53021219	53217827	SCFD2	-
chr4	53482048	53678656	LNX1	-
chr4	53899259	54095867	AC110792.3	-
chr4	53938892	54135500	CHIC2	-
chr4	55281604	55478212	SRD5A3-AS1	-
chr4	55389101	55585709	CLOCK	-
chr4	55476077	55672685	PDCL2	-
chr4	55517659	55714267	NMU	-
chr4	55798155	55994763	AC110611.1	-
chr4	55844770	56041378	AC110611.2	-
chr4	56197432	56394040	AC022267.1	-
chr4	56264593	56461201	AASDH	-
chr4	56316184	56512792	PPAT	-
chr4	56566639	56763247	HOPX	-
chr4	56717496	56914104	SPINK2	-
chr4	56862845	57059453	AC069307.1	-
chr4	56872173	57068781	NOA1	-
chr4	56972274	57168882	IGFBP7	-
chr4	57533942	57730550	AC093725.2	-
chr4	58784105	58980713	AC017091.1	-
chr4	59492428	59689036	AC096588.1	-
chr4	61325929	61522537	AC020741.1	-
chr4	62020348	62216956	ADGRL3-AS1	-
chr4	64244058	64440666	TECRL	-
chr4	64871078	65067686	LINC02232	-
chr4	65396724	65593332	EPHA5	-
chr4	66151273	66347881	AC110809.1	-
chr4	67344473	67541081	AC104806.2	-
chr4	67408828	67605436	CENPC	-
chr4	67558599	67755207	UBA6	-
chr4	67648539	67845147	GNRHR	-
chr4	67754134	67950742	TMPRSS11D	-
chr4	67838458	68035066	TMPRSS11A	-
chr4	67993229	68189837	TMPRSS11F	-
chr4	68231933	68428541	YTHDC1	-
chr4	68454551	68651159	UGT2B17	-
chr4	69656259	69852867	SULT1B1	-
chr4	70570374	70766982	JCHAIN	-
chr4	70605814	70802422	AC009570.1	-
chr4	70729535	70926143	GRSF1	-
chr4	72326790	72523398	ADAMTS3	-
chr4	72962754	73159362	COX18	-
chr4	73067782	73264390	ANKRD17	-
chr4	73497786	73694394	RASSF6	-
chr4	73883114	74079722	PF4	-
chr4	73889010	74085618	PPBP	-
chr4	73939393	74136001	CXCL3	-
chr4	73999813	74196421	CXCL2	-
chr4	74059137	74255745	AC093677.2	-
chr4	74331382	74527990	AC021180.1	-
chr4	74671336	74867944	BTC	-
chr4	74864863	75061471	AC110760.2	-
chr4	74916046	75112654	AC110760.1	-
chr4	74984905	75181513	LINC02562	-
chr4	75216820	75413428	AC025244.1	-
chr4	75299523	75496131	AC096759.1	-
chr4	75398596	75595204	RCHY1	-
chr4	75505301	75701909	CDKL2	-
chr4	75585349	75781957	G3BP2	-
chr4	75782913	75979521	PPEF2	-
chr4	75829032	76025640	NAAA	-
chr4	75867651	76064259	SDAD1	-
chr4	75906087	76102695	CXCL9	-
chr4	75924003	76120611	CXCL10	-
chr4	75939244	76135852	CXCL11	-
chr4	76033247	76229855	NUP54	-
chr4	76098332	76294940	SCARB2	-
chr4	76178114	76374722	AC034139.1	-
chr4	76269128	76465736	CCDC158	-
chr4	76657335	76853943	AC107072.2	-
chr4	76963267	77159875	CCNI	-
chr4	77346084	77542692	AC092674.1	-
chr4	77668196	77864804	CNOT6L	-
chr4	78582376	78778984	AC112253.1	-
chr4	78676509	78873117	AC098818.2	-
chr4	78814978	79011586	PAQR3	-
chr4	79177573	79374181	NAA11	-
chr4	79914995	80111603	ANTXR2	-
chr4	80091719	80288327	AC021127.1	-
chr4	81052939	81249547	PRKG2	-
chr4	81637014	81833622	RASGEF1B	-
chr4	82247554	82444162	AC124016.2	-
chr4	82265196	82461804	HNRNPD	-
chr4	82328181	82524789	HNRNPDL	-
chr4	82424459	82621067	TMEM150C	-
chr4	82615863	82812471	SCD5	-
chr4	82761533	82958141	SEC31A	-
chr4	82798680	82995288	THAP9-AS1	-
chr4	82863145	83059753	LIN54	-
chr4	83015257	83211865	PLAC8	-
chr4	83142058	83338666	AC114781.2	-
chr4	83174920	83371528	COQ2	-
chr4	83215502	83412110	HPSE	-
chr4	83333294	83529902	HELQ	-
chr4	83393128	83589736	ABRAXAS1	-
chr4	83601828	83798436	AC021192.1	-
chr4	83949508	84146116	AC079160.1	-
chr4	84719696	84916304	WDFY3	-
chr4	86194011	86390619	MAPK10	-
chr4	86738121	86934729	SLC10A6	-
chr4	86786009	86982617	C4orf36	-
chr4	86832111	87028719	AC093827.4	-
chr4	87101904	87298512	KLHL8	-
chr4	87215033	87411641	HSD17B13	-
chr4	87265547	87462155	HSD17B11	-
chr4	87403893	87600501	SPARCL1	-
chr4	87552691	87749299	AC093895.1	-
chr4	87893126	88089734	AC131944.1	-
chr4	88062584	88259192	ABCG2	-
chr4	88172890	88369498	PPM1K	-
chr4	88424082	88620690	PYURF	-
chr4	88598566	88795174	NAP1L5	-
chr4	88820372	89016980	FAM13A	-
chr4	89173787	89370395	GPRIN3	-
chr4	89682902	89879510	SNCA	-
chr4	91012102	91208710	AC004054.1	-
chr4	94064369	94260977	AC096746.1	-
chr4	94222401	94419009	HPGDS	-
chr4	95257550	95454158	UNC5C	-
chr4	97565480	97762088	STPG2	-
chr4	98158354	98354962	AC019077.1	-
chr4	98466184	98662792	TSPAN5	-
chr4	98802856	98999464	EIF4E	-
chr4	98969386	99165994	AC019131.2	-
chr4	98981585	99178193	ADH5	-
chr4	99042420	99239028	ADH4	-
chr4	99112783	99309391	ADH6	-
chr4	99457069	99653677	TRMT10A	-
chr4	99788077	99984685	LAMTOR3	-
chr4	99823128	100019736	DNAJB14	-
chr4	99850916	100047524	H2AFZ	-
chr4	100090021	100286629	DDIT4L	-
chr4	100539429	100736037	EMCN	-
chr4	101087539	101284147	PPP3CA	-
chr4	101908594	102105202	AP002075.1	-
chr4	102242845	102439453	SLC39A8	-
chr4	102336001	102532609	AC098487.1	-
chr4	102402775	102599383	AF213884.3	-
chr4	102597577	102794185	MANBA	-
chr4	102733335	102929943	UBE2D3	-
chr4	102854079	103050687	SLC9B1	-
chr4	102954544	103151152	SLC9B2	-
chr4	102990426	103187034	BDH2	-
chr4	103053592	103250200	CENPE	-
chr4	103554703	103751311	TACR3	-
chr4	104383300	104579908	CXXC4	-
chr4	104712029	104908637	AC004053.1	-
chr4	105040645	105237253	AC004069.1	-
chr4	105076404	105273012	TET2-AS1	-
chr4	105323267	105519875	PPA2	-
chr4	105691002	105887610	INTS12	-
chr4	105914593	106111201	AC109361.1	-
chr4	106083242	106279850	TBCK	-
chr4	107004499	107201107	DKK2	-
chr4	107556950	107753558	PAPSS1	-
chr4	107828271	108024879	AC096564.1	-
chr4	107840338	108036946	AC096564.2	-
chr4	108009946	108206554	LEF1	-
chr4	108481020	108677628	RPL34-AS1	-
chr4	108957434	109154042	COL25A1	-
chr4	109292341	109488949	SEC24B-AS1	-
chr4	109597798	109794406	CASP6	-
chr4	109621725	109818333	PLA2G12A	-
chr4	109673132	109869740	CFI	-
chr4	109716924	109913532	AC126283.1	-
chr4	110024218	110220826	ELOVL6	-
chr4	111851485	112048093	AC004704.1	-
chr4	112132274	112328882	AC109347.1	-
chr4	112174837	112371445	AC109347.2	-
chr4	112181916	112378524	TIFA	-
chr4	112489859	112686467	ZGRF1	-
chr4	112549959	112746567	MIR302CHG	-
chr4	112924312	113120920	AC093879.1	-
chr4	113508175	113704783	CAMK2D	-
chr4	113841701	114038309	ARSJ	-
chr4	114872515	115069123	NDST4	-
chr4	116753781	116950389	AC093765.3	-
chr4	117554767	117751375	AC092661.1	-
chr4	118218216	118414824	PRSS12	-
chr4	118576410	118773018	METTL14-DT	-
chr4	118682448	118879056	SEC24D	-
chr4	119202127	119398735	C4orf3	-
chr4	119463296	119659904	PDE5A	-
chr4	119962936	120159544	MAD2L1	-
chr4	120705590	120902198	PRDM5	-
chr4	121081132	121277740	TNIP3	-
chr4	121256546	121453154	QRFPR	-
chr4	121584166	121780774	ANXA5	-
chr4	121721884	121918492	CCNA2	-
chr4	121749103	121945711	BBS7	-
chr4	121814966	122011574	TRPC3	-
chr4	122355793	122552401	IL2	-
chr4	122784487	122981095	AC021205.3	-
chr4	122807528	123004136	NUDT6	-
chr4	124102406	124299014	AC121154.1	-
chr4	124430888	124627496	LINC02516	-
chr4	124590085	124786693	ANKRD50	-
chr4	126485304	126681912	AC097528.1	-
chr4	127184185	127380793	AC093772.1	-
chr4	127480011	127676619	AC097462.3	-
chr4	127743814	127940422	AC093591.2	-
chr4	127843578	128040186	MFSD8	-
chr4	128180728	128377336	PGRMC2	-
chr4	128493898	128690506	AC078850.2	-
chr4	128880956	129077564	SCLT1	-
chr4	129593624	129790232	LINC02466	-
chr4	131854687	132051295	AC096711.2	-
chr4	132063748	132260356	AC093916.1	-
chr4	131929500	132126108	AC096711.1	-
chr4	132810920	133007528	AC115622.1	-
chr4	133842663	134039271	AC079380.1	-
chr4	134079016	134275624	AC015631.1	-
chr4	136158768	136355376	AC018680.1	-
chr4	136906054	137102662	LINC02511	-
chr4	137956560	138153168	LINC00616	-
chr4	138104918	138301526	SLC7A11	-
chr4	138817995	139014603	AC109927.1	-
chr4	139004360	139200968	ELF2	-
chr4	139174890	139371498	MGARP	-
chr4	139186411	139383019	NDUFC1	-
chr4	139334676	139531284	AC097376.3	-
chr4	139453015	139649623	SETD7	-
chr4	139837164	140033772	MAML3	-
chr4	140230259	140426867	SCOC-AS1	-
chr4	140309752	140506360	CLGN	-
chr4	140372015	140568623	MGAT4D	-
chr4	140590279	140786887	TBC1D9	-
chr4	140938037	141134645	RNF150	-
chr4	141231698	141428306	LINC02432	-
chr4	142336991	142533599	INPP4B	-
chr4	142960723	143157331	AC104596.1	-
chr4	143255350	143451958	AC097658.3	-
chr4	143415749	143612357	SMARCA5-AS1	-
chr4	143540684	143737292	FREM3	-
chr4	143789909	143986517	GYPE	-
chr4	143909420	144106028	GYPB	-
chr4	144026722	144223330	GYPA	-
chr4	144392691	144589299	AC098588.3	-
chr4	144553835	144750443	HHIP-AS1	-
chr4	144866920	145063528	ANAPC10	-
chr4	145047409	145244017	OTUD4	-
chr4	145401717	145598325	SMAD1-AS2	-
chr4	145417562	145614170	SMAD1-AS1	-
chr4	145548175	145744783	AC093864.1	-
chr4	145749920	145946528	ZNF827	-
chr4	146289665	146486273	SLC10A7	-
chr4	146727955	146924563	TTC29	-
chr4	147515094	147711702	AC093835.1	-
chr4	147562669	147759277	PRMT9	-
chr4	148163425	148360033	NR3C2	-
chr4	148946679	149143287	AC108156.1	-
chr4	149525763	149722371	IQCM	-
chr4	150541776	150738384	LRBA	-
chr4	151115887	151312495	SH3D19	-
chr4	151245195	151441803	AC104819.3	-
chr4	151309888	151506496	FAM160A1-DT	-
chr4	151617451	151814059	GATB	-
chr4	151818516	152015124	AC097375.2	-
chr4	152064174	152260782	AC079340.1	-
chr4	152118124	152314732	AC079340.2	-
chr4	152210828	152407436	AC080078.1	-
chr4	152330013	152526621	FBXW7	-
chr4	152551015	152747623	TMEM154	-
chr4	152676237	152872845	TIGD4	-
chr4	152837334	153033942	AC093599.2	-
chr4	153546386	153742994	AC106865.2	-
chr4	153636875	153833483	RNF175	-
chr4	153686532	153883140	SFRP2	-
chr4	154263466	154460074	DCHS2	-
chr4	154444398	154641006	PLRG1	-
chr4	155261509	155458117	MAP9	-
chr4	155840687	156037295	CTSO	-
chr4	156767822	156964430	PDGFC	-
chr4	157598189	157794797	AC093817.2	-
chr4	157913612	158110220	AC084740.1	-
chr4	158050591	158247199	GASK1B	-
chr4	158082182	158278790	AC098679.6	-
chr4	158571160	158767768	C4orf46	-
chr4	158617957	158814565	PPID	-
chr4	158867642	159064250	C4orf45	-
chr4	159623526	159820134	LINC02233	-
chr4	161675646	161872254	FSTL5	-
chr4	163040177	163236785	NAF1	-
chr4	163855869	164052477	MARCH1	-
chr4	164867752	165064360	TRIM61	-
chr4	165041274	165237882	TMEM192	-
chr4	165180441	165377049	GK3P	-
chr4	165604347	165800955	AC080079.2	-
chr4	166359105	166555713	AC097487.1	-
chr4	166885785	167082393	SPOCK3	-
chr4	167931698	168128306	AC116634.1	-
chr4	168084174	168280782	AC068989.1	-
chr4	168169244	168365852	DDX60	-
chr4	168348956	168545564	DDX60L	-
chr4	168838718	169035326	CBR4	-
chr4	169084303	169280911	SH3RF1	-
chr4	169404438	169601046	NEK1	-
chr4	169645402	169842010	HPF1	-
chr4	169848528	170045136	LINC02275	-
chr4	169911509	170108117	MFAP3L	-
chr4	169977656	170174264	AADAT	-
chr4	171489094	171685702	LINC02174	-
chr4	173033955	173230563	AC105285.1	-
chr4	173227645	173424253	AC097534.1	-
chr4	173234599	173431207	HMGB2	-
chr4	173261827	173458435	AC097534.2	-
chr4	173297236	173493844	SCRG1	-
chr4	174057777	174254385	LINC02268	-
chr4	174162156	174358764	FBXO8	-
chr4	174267345	174463953	AC116616.1	-
chr4	174408360	174604968	HPGD	-
chr4	174634779	174831387	GLRA3	-
chr4	175039070	175235678	AC022325.2	-
chr4	175276429	175473037	AC095050.1	-
chr4	175719494	175916102	GPM6A	-
chr4	176091777	176288385	SPATA4	-
chr4	176216058	176412666	AC019163.1	-
chr4	176639925	176836533	VEGFC	-
chr4	176974568	177171176	AC097518.2	-
chr4	177251713	177448321	AC027627.1	-
chr4	177338301	177534909	AGA	-
chr4	177720482	177917090	LINC01099	-
chr4	179328915	179525523	AC020551.1	-
chr4	179893478	180090086	AC108169.1	-
chr4	181911539	182108147	TENM3-AS1	-
chr4	182783685	182980293	AC079766.1	-
chr4	182805693	183002301	DCTD	-
chr4	182999803	183196411	WWC2-AS2	-
chr4	183401384	183597992	AC107214.1	-
chr4	183551114	183747722	RWDD4	-
chr4	184056663	184253271	ENPP6	-
chr4	184245830	184442438	LINC02363	-
chr4	184275493	184472101	LINC02362	-
chr4	184332835	184529443	IRF2	-
chr4	184373962	184570570	AC099343.2	-
chr4	184422144	184618752	LINC02427	-
chr4	184506257	184702865	LINC02365	-
chr4	184540298	184736906	CASP3	-
chr4	184615803	184812411	CENPU	-
chr4	184692902	184889510	ACSL1	-
chr4	184751848	184948456	MIR3945HG	-
chr4	184797901	184994509	LINC01093	-
chr4	185086280	185282888	CFAP97	-
chr4	185281584	185478192	LRP2BP	-
chr4	185314453	185511061	UFSP2	-
chr4	185360162	185556770	CCDC110	-
chr4	185419831	185616439	PDLIM3	-
chr4	185672743	185869351	SORBS2	-
chr4	186295241	186491849	F11-AS1	-
chr4	186558953	186755561	FAT1	-
chr4	187504509	187701117	LINC02492	-
chr4	189754257	189950865	FRG1-DT	-
chr5	42757	239365	PLEKHG4B	+
chr5	95610	292218	LRRC14B	+
chr5	139357	335965	SDHA	+
chr5	194993	391601	PDCD6	+
chr5	256676	453284	AHRR	+
chr5	359251	555859	EXOC3	+
chr5	378755	575363	SLC9A3-AS1	+
chr5	541449	738057	CEP72	+
chr5	577916	774524	AC026740.1	+
chr5	807816	1004424	TRIP13	+
chr5	925568	1122176	NKD2	+
chr5	1115048	1311656	SLC6A19	+
chr5	1249687	1446295	AC026748.3	+
chr5	1504742	1701350	AC026412.3	+
chr5	1710698	1907306	NDUFS6	+
chr5	1927190	2123798	AC124852.1	+
chr5	2615609	2812217	LSINCT5	+
chr5	3500313	3696921	IRX1	+
chr5	5132012	5328620	ADAMTS16	+
chr5	5357137	5553745	ICE1	+
chr5	6296877	6493485	AC093307.1	+
chr5	6374486	6571094	UBE2QL1	+
chr5	6555602	6752210	SRD5A1	+
chr5	6636933	6833541	TENT4A	+
chr5	6701201	6897809	LINC02236	+
chr5	6931071	7127679	LINC02196	+
chr5	7514805	7711413	ADCY2	+
chr5	7780301	7976909	MTRR	+
chr5	8370511	8567119	MIR4458HG	+
chr5	42770786	42967394	AC008945.2	+
chr5	42898002	43094610	AC008875.2	+
chr5	42923249	43119857	AC025171.3	+
chr5	42935871	43132479	AC025171.5	+
chr5	42949784	43146392	AC025171.2	+
chr5	42963613	43160221	AC025171.4	+
chr5	43030294	43226902	ZNF131	+
chr5	43138156	43334764	NIM1K	+
chr5	43190915	43387523	AC114947.2	+
chr5	43398330	43594938	AC114956.3	+
chr5	43418130	43614738	AC114956.2	+
chr5	43421987	43618595	AC114956.1	+
chr5	43556744	43753352	NNT	+
chr5	44716383	44912991	MRPS30	+
chr5	44729029	44925637	AC093297.2	+
chr5	50657904	50854512	PARP8	+
chr5	52697675	52894283	PELO	+
chr5	52775258	52971866	ITGA1	+
chr5	52943755	53140363	ITGA2	+
chr5	53020440	53217048	AC008966.1	+
chr5	53385575	53582183	FST	+
chr5	53523681	53720289	NDUFS4	+
chr5	53800112	53996720	AC025175.2	+
chr5	54266096	54462704	LINC01033	+
chr5	54433868	54630476	SNX18	+
chr5	54601887	54798495	AC016583.2	+
chr5	54931108	55127716	GZMK	+
chr5	55008144	55204752	GZMA	+
chr5	55166263	55362871	AC026704.1	+
chr5	55268479	55465087	MTREX	+
chr5	55679282	55875890	DDX4	+
chr5	55788801	55985409	IL31RA	+
chr5	55840630	56037238	AC008914.1	+
chr5	55946484	56143092	AC008892.1	+
chr5	55901103	56097711	AC016596.1	+
chr5	56757546	56954154	MAP3K1	+
chr5	56819091	57015699	SETD9	+
chr5	56830419	57027027	AC008937.3	+
chr5	56845925	57042533	AC016644.1	+
chr5	57121009	57317617	GPBP1	+
chr5	57366477	57563085	AC025470.2	+
chr5	58395958	58592566	GAPT	+
chr5	58622503	58819111	RAB3C	+
chr5	58953327	59149935	AC092343.1	+
chr5	59928830	60125438	AC034234.1	+
chr5	60419958	60616566	PART1	+
chr5	60950811	61147419	NDUFAF2	+
chr5	61098750	61295358	SMIM15-AS1	+
chr5	61340910	61537518	ZSWIM6	+
chr5	61603608	61800216	C5orf64	+
chr5	62323401	62520009	KIF2A	+
chr5	62417972	62614580	IPO11	+
chr5	62481828	62678436	LRRC70	+
chr5	64171051	64367659	RNF180	+
chr5	64460862	64657470	RGS7BP	+
chr5	64795535	64992143	CWC27	+
chr5	64921990	65118598	AC092354.2	+
chr5	64922497	65119105	AC092354.1	+
chr5	65477088	65673696	PPWD1	+
chr5	65529523	65726131	SHLD3	+
chr5	65547314	65743922	TRAPPC13	+
chr5	65698660	65895268	NLN	+
chr5	65906207	66102815	ERBIN	+
chr5	65868953	66065561	AC010359.3	+
chr5	65991366	66187974	AC025442.2	+
chr5	66063488	66260096	SREK1	+
chr5	66247653	66444261	AC092353.1	+
chr5	66784673	66981281	MAST4	+
chr5	66564355	66760963	MAST4-IT1	+
chr5	67494684	67691292	AC112206.2	+
chr5	68160484	68357092	PIK3R1	+
chr5	69014204	69210812	SLC30A5	+
chr5	69074385	69270993	CCNB1	+
chr5	69101661	69298269	CENPH	+
chr5	69125654	69322262	MRPS36	+
chr5	69157808	69354416	CDK7	+
chr5	69293742	69490350	RAD17	+
chr5	69331393	69528001	MARVELD2	+
chr5	69426893	69623501	OCLN	+
chr5	69479161	69675769	GTF2H2C	+
chr5	71413431	71610039	BDP1	+
chr5	71524692	71721300	MCCC2	+
chr5	72060095	72256703	MAP1B	+
chr5	72246076	72442684	PTCD2	+
chr5	72768218	72964826	TNPO1	+
chr5	72924977	73121585	FCHO2	+
chr5	73027884	73224492	TMEM171	+
chr5	73403717	73600325	BTF3	+
chr5	73476107	73672715	UTP15	+
chr5	73685771	73882379	ARHGEF28	+
chr5	74583030	74779638	HEXB	+
chr5	74675247	74871855	NSA2	+
chr5	74768569	74965177	AC010501.2	+
chr5	75250910	75447518	HMGCR	+
chr5	75265696	75462304	AC008897.3	+
chr5	75458145	75654753	POLK	+
chr5	75511095	75707703	AC010245.2	+
chr5	75548173	75744781	ANKDD1B	+
chr5	76120356	76316964	SV2C	+
chr5	76457404	76654012	IQGAP2	+
chr5	76627643	76824251	F2R	+
chr5	76728819	76925427	F2RL1	+
chr5	76787521	76984129	S100Z	+
chr5	76868797	77065405	CRHBP	+
chr5	76948938	77145546	AGGF1	+
chr5	76975896	77172504	AC008581.1	+
chr5	77028494	77225102	ZBED3-AS1	+
chr5	77221823	77418431	PDE8B	+
chr5	78322370	78518978	SCAMP1	+
chr5	78981613	79178221	BHMT2	+
chr5	79023744	79220352	BHMT	+
chr5	79183366	79379974	JMY	+
chr5	79551079	79747687	TENT2	+
chr5	79646733	79843341	CMYA5	+
chr5	79938994	80135602	THBS4	+
chr5	80037817	80234425	AC010260.1	+
chr5	80347391	80543999	ZFYVE16	+
chr5	80416961	80613569	FAM151B	+
chr5	80667429	80864037	MSH3	+
chr5	80996958	81193566	RASGRF2	+
chr5	81151554	81348162	CKMT2	+
chr5	81209137	81405745	ZCCHC9	+
chr5	81753596	81950204	AC026726.1	+
chr5	82026135	82222743	ATG10	+
chr5	82234915	82431523	ATP6AP1L	+
chr5	83117338	83313946	XRCC4	+
chr5	83428656	83625264	VCAN	+
chr5	84338290	84534898	AC113383.1	+
chr5	86521140	86717748	COX7C	+
chr5	86954212	87150820	AC109492.1	+
chr5	87231602	87428210	RASA1	+
chr5	87357536	87554144	AC018754.1	+
chr5	88255809	88452417	TMEM161B-AS1	+
chr5	88629256	88825864	MEF2C-AS2	+
chr5	89076558	89273166	MEF2C-AS1	+
chr5	89531150	89727758	LINC02161	+
chr5	90312030	90508638	AC093510.1	+
chr5	90394848	90591456	POLR3G	+
chr5	90748586	90945194	ADGRV1	+
chr5	91182653	91379261	AC123595.2	+
chr5	91398153	91594761	ARRDC3-AS1	+
chr5	91622634	91819242	AC093298.2	+
chr5	92182707	92379315	AC114316.1	+
chr5	93550077	93746685	AC106818.2	+
chr5	93644265	93840873	AC108102.1	+
chr5	93697608	93894216	AC099501.1	+
chr5	94045570	94242178	AC117528.1	+
chr5	94580748	94777356	SLF1	+
chr5	94692889	94889497	AC008534.1	+
chr5	95322605	95519213	FAM81B	+
chr5	95481797	95678405	ARSK	+
chr5	95522810	95719418	GPR150	+
chr5	95567459	95764067	RFESD	+
chr5	95670648	95867256	RHOBTB3	+
chr5	95750884	95947492	LINC01554	+
chr5	95769848	95966456	AC008592.1	+
chr5	96198238	96394846	AC104123.1	+
chr5	96034512	96231120	MIR583HG	+
chr5	96554126	96750734	CAST	+
chr5	96687083	96883691	AC008906.1	+
chr5	96706592	96903200	AC008906.2	+
chr5	96799523	96996131	ERAP2	+
chr5	96888149	97084757	LNPEP	+
chr5	97164841	97361449	LIX1-AS1	+
chr5	97101646	97298254	AC008883.3	+
chr5	97499117	97695725	LINC01340	+
chr5	97783900	97980508	LINC02234	+
chr5	98685342	98881950	RGMB	+
chr5	103170407	103367015	C5orf30	+
chr5	104144679	104341287	LINC02163	+
chr5	108301781	108498389	AC008462.1	+
chr5	108874036	109070644	FER	+
chr5	109681191	109877799	MAN2A1	+
chr5	110653344	110849952	SLC25A46	+
chr5	110975739	111172347	TSLP	+
chr5	111012804	111209412	WDR36	+
chr5	111260965	111457573	CAMK4	+
chr5	111526756	111723364	STARD4-AS1	+
chr5	111866604	112063212	NREP-AS1	+
chr5	112064367	112260975	EPB41L4A-AS1	+
chr5	112102775	112299383	AC010261.2	+
chr5	112144491	112341099	AC104126.1	+
chr5	112321976	112518584	EPB41L4A-DT	+
chr5	112678564	112875172	APC	+
chr5	112781475	112978083	SRP19	+
chr5	112901144	113097752	DCP2	+
chr5	113281796	113478404	AC079465.1	+
chr5	113456185	113652793	YTHDC2	+
chr5	114177718	114374326	KCNN2	+
chr5	115164672	115361280	AC008494.3	+
chr5	115514672	115711280	AC010226.1	+
chr5	115779532	115976140	AP3S1	+
chr5	115896732	116093340	LVRN	+
chr5	115947916	116144524	ARL14EPL	+
chr5	116150584	116347192	COMMD10	+
chr5	116379607	116576215	SEMA6A-AS1	+
chr5	116494536	116691144	SEMA6A-AS2	+
chr5	117382599	117579207	LINC00992	+
chr5	117900086	118096694	LINC02147	+
chr5	119045150	119241758	DMXL1	+
chr5	119235885	119432493	TNFAIP8	+
chr5	119446531	119643139	HSD17B4	+
chr5	120477511	120674119	PRR16	+
chr5	121163973	121360581	AC008568.1	+
chr5	121920468	122117076	SRFBP1	+
chr5	122058481	122255089	AC010255.3	+
chr5	122289482	122486090	SNCAIP	+
chr5	122706506	122903114	SNX2	+
chr5	122838092	123034700	SNX24	+
chr5	123043449	123240057	PRDM6	+
chr5	123466267	123662875	CSNK1G3	+
chr5	125107299	125303907	LINC02240	+
chr5	126330008	126526616	GRAMD2B	+
chr5	126515784	126712392	PHAX	+
chr5	126535690	126732298	TEX43	+
chr5	126708517	126905125	LMNB1	+
chr5	127279962	127476570	MEGF10	+
chr5	127438044	127634652	PRRC1	+
chr5	127724207	127920815	CCDC192	+
chr5	128038417	128235025	SLC12A2	+
chr5	128687523	128884131	SLC27A6	+
chr5	129006084	129202692	ISOC1	+
chr5	129063662	129260270	AC008679.1	+
chr5	129501177	129697785	ADAMTS19	+
chr5	129659108	129855716	MINAR2	+
chr5	129947245	130143853	CHSY3	+
chr5	131089881	131286489	LYRM7	+
chr5	131223665	131420273	CDC42SE2	+
chr5	131858009	132054617	AC034228.3	+
chr5	132090537	132287145	P4HA2-AS1	+
chr5	132167270	132363878	PDLIM4	+
chr5	132220987	132417595	SLC22A4	+
chr5	132284378	132480986	SLC22A5	+
chr5	132351364	132547972	C5orf56	+
chr5	132502879	132699487	RAD50	+
chr5	132560382	132756990	IL13	+
chr5	132580027	132776635	IL4	+
chr5	132607898	132804506	AC004039.1	+
chr5	132652619	132849227	CCNI2	+
chr5	132769434	132966042	UQCRQ	+
chr5	132775940	132972548	LEAP2	+
chr5	132865662	133062270	AC010240.3	+
chr5	132939708	133136316	AC113410.5	+
chr5	132980926	133177534	HSPA4	+
chr5	133094121	133290729	AC010307.2	+
chr5	133907050	134103658	AC008608.2	+
chr5	134034968	134231576	TCF7	+
chr5	134128814	134325422	AC104109.2	+
chr5	134283484	134480092	UBE2B	+
chr5	134302403	134499011	AC109454.2	+
chr5	134366310	134562918	AC005355.1	+
chr5	134455466	134652074	JADE2	+
chr5	134590042	134786650	SEC24A	+
chr5	134647048	134843656	CAMLG	+
chr5	134708647	134905255	DDX46	+
chr5	134754403	134951011	C5orf24	+
chr5	134789359	134985967	TXNDC15	+
chr5	134858128	135054736	PCBD2	+
chr5	134891497	135088105	CATSPER3	+
chr5	135097445	135294053	C5orf66	+
chr5	135301983	135498591	AC026691.1	+
chr5	135356350	135552958	AC022092.1	+
chr5	135498921	135695529	AC034206.1	+
chr5	135636181	135832789	SLC25A48	+
